%time,field.data
1583762897235120344,-275
1583762897336147976,-297
1583762897437253674,-318
1583762897538057267,-297
1583762897635287529,-243
1583762897735097693,-426
1583762897845583385,-200
1583762897942448827,-340
1583762898054528831,-394
1583762898145656999,-501
1583762898235938968,-394
1583762898354905796,-469
1583762898445860069,-630
1583762898577985588,-490
1583762898639965474,-361
1583762898744635302,-136
1583762898835838724,-82
1583762898939033118,-28
1583762899034298709,-18
1583762899134196663,15
1583762899236332454,25
1583762899405356803,58
1583762899575973134,-61
1583762899586766932,-50
1583762899757663277,-50
1583762899763934303,-82
1583762899996238363,-71
1583762900004719124,-50
1583762900035321591,-82
1583762900245778137,-50
1583762900245797556,-28
1583762900458013494,-50
1583762900466158967,-39
1583762900684946604,-50
1583762900704008213,-61
1583762900921219860,-50
1583762900944339692,-28
1583762900944359663,-39
1583762901153172794,-61
1583762901165666950,-50
1583762901385478137,-50
1583762901395835153,-61
1583762901612651530,-50
1583762901618241625,-50
1583762901634190713,-50
1583762901844929267,-39
1583762901855433982,-18
1583762902083189514,-50
1583762902092221014,-50
1583762902312801611,-50
1583762902319713539,-28
1583762902337109923,-50
1583762902800138420,-50
1583762902801059123,-39
1583762902801071049,-50
1583762902801076842,-61
1583762903017773018,-39
1583762903025849903,-28
1583762903037767502,-28
1583762903566846142,-50
1583762903566872563,-50
1583762903566882664,-61
1583762903566912201,-39
1583762903736139369,-50
1583762903736150605,-39
1583762903742231418,-50
1583762903965087128,-39
1583762903974485130,-61
1583762904196865592,-28
1583762904209298615,-50
1583762904421476261,-61
1583762904430660959,-50
1583762904438113475,-50
1583762904535811933,-39
1583762904636425889,-50
1583762904734728196,-39
1583762904835754160,-39
1583762904935579846,-39
1583762905035863471,-50
1583762905134725634,-50
1583762905234486579,-50
1583762905334652058,-28
1583762905437139730,-18
1583762905534560969,-50
1583762905634849260,-50
1583762905735153353,-50
1583762905836424307,-50
1583762905934538250,-39
1583762906035780292,-61
1583762906136728105,-50
1583762906234645184,-28
1583762906334259361,-18
1583762906435699884,-50
1583762906535476251,-50
1583762906634687989,-50
1583762906734671262,-39
1583762906834811806,-28
1583762906934725068,-50
1583762907038353139,-50
1583762907135002914,-50
1583762907234636611,-39
1583762907335369368,-50
1583762907441312302,-50
1583762907534512791,-50
1583762907638569834,-61
1583762907734686987,-28
1583762907835832904,-157
1583762907938018176,-995
1583762908034772701,-103
1583762908134835586,-1146
1583762908234775271,-437
1583762908335039157,-523
1583762908439359996,-641
1583762908534474944,-544
1583762908635752231,-727
1583762908734537248,-823
1583762908835737870,-555
1583762908935611151,-458
1583762909036672085,-232
1583762909135651728,-437
1583762909234980459,-340
1583762909334734880,-265
1583762909437348087,-458
1583762909535607466,-619
