%time,field.point,field.count,field.encx,field.enc_x_avg,field.ency,field.enc_y_avg,field.enc_yaw,field.enc_yaw_avg,field.hokuyo_x,field.hokuyo_x_avg,field.hokuyo_y,field.hokuyo_y_avg,field.hokuyo_theta,field.hokuyo_theta_avg,field.imu_yaw,field.imu_yaw_avg,field.ekfx,field.ekf_x_avg,field.ekfy,field.ekf_y_avg,field.ekf_yaw,field.ekf_yaw_avg
1583762883185879066,3,8,1.27367794514,0.0,-0.00425568129867,0.0,-0.642977058887,0.0,1.22612631321,0.0,0.542178273201,0.0,-0.628129065037,0.0,-0.628185153008,0.0,1.27358353138,0.0,-0.0154889347032,0.0,-0.628183066845,0.0
1583762883386059638,3,9,1.27367806435,0.0,-0.00425568223,0.0,-0.642977058887,0.0,1.22568929195,0.0,0.543419480324,0.0,-0.627570807934,0.0,-0.628224074841,0.0,1.27358353138,0.0,-0.0154889356345,0.0,-0.628185868263,0.0
1583762883586806596,3,10,1.27367806435,0.0,-0.00425568269566,0.0,-0.642977058887,0.0,1.22544634342,0.0,0.541944801807,0.0,-0.627420604229,0.0,-0.628342270851,0.0,1.27358353138,0.0,-0.0154889374971,0.0,-0.628220796585,0.0
1583762883787870041,3,11,1.27367806435,0.0,-0.00425568269566,0.0,-0.642977058887,0.0,1.22555935383,0.0,0.543647646904,0.0,-0.62776440382,0.0,-0.628344535828,0.0,1.27358353138,0.0,-0.0154889374971,0.0,-0.628333628178,0.0
1583762883985947213,3,12,1.27367806435,0.0,-0.00425568269566,0.0,-0.642977058887,0.0,1.22557401657,0.0,0.544414997101,0.0,-0.628417551517,0.0,-0.628189742565,0.0,1.27358353138,0.0,-0.0154889374971,0.0,-0.62825101614,0.0
1583762884185835672,3,13,1.27367806435,0.0,-0.00425568269566,0.0,-0.642977058887,0.0,1.2247518301,0.0,0.542132794857,0.0,-0.627135396004,0.0,-0.628192007542,0.0,1.27358353138,0.0,-0.0154889374971,0.0,-0.628061294556,0.0
1583762884387923145,3,14,1.27367806435,0.0,-0.00425568269566,0.0,-0.642977058887,0.0,1.22622203827,0.0,0.543234348297,0.0,-0.628559470177,0.0,-0.628190934658,0.0,1.27358353138,0.0,-0.0154889374971,0.0,-0.628180801868,0.0
1583762884585837655,3,15,1.27367806435,0.0,-0.00425568269566,0.0,-0.642977058887,0.0,1.22479403019,0.0,0.544523358345,0.0,-0.627512872219,0.0,-0.628226339817,0.0,1.27358353138,0.0,-0.0154889374971,0.0,-0.628180801868,0.0
1583762884785994305,3,16,1.27367806435,0.0,-0.00425568269566,0.0,-0.642977058887,0.0,1.22406375408,0.0,0.543246328831,0.0,-0.626972436905,0.0,-0.62846082449,0.0,1.27358353138,0.0,-0.0154889374971,0.0,-0.628334701061,0.0
1583762884986083998,3,17,1.27367806435,0.0,-0.00425568269566,0.0,-0.642977058887,0.0,1.22472321987,0.0,0.545486986637,0.0,-0.628340125084,0.0,-0.628344714642,0.0,1.27358353138,0.0,-0.0154889374971,0.0,-0.628330171108,0.0
1583762885186204455,3,18,1.27367806435,0.0,-0.00425568269566,0.0,-0.642977058887,0.0,1.22433793545,0.0,0.545535385609,0.0,-0.627870678902,0.0,-0.628463089466,0.0,1.27358353138,0.0,-0.0154889374971,0.0,-0.628448605537,0.0
1583762885385800120,3,19,1.27367806435,0.0,-0.00425568269566,0.0,-0.642977058887,0.0,1.22434055805,0.0,0.544380843639,0.0,-0.627116322517,0.0,-0.628577947617,0.0,1.27358353138,0.0,-0.0154889374971,0.0,-0.628447532654,0.0
