%time,field.linear.x,field.linear.y,field.linear.z,field.angular.x,field.angular.y,field.angular.z
1583762892885817140,0.0,0.0,0.0,0.0,0.0,0.0
1583762892985726971,0.0,0.0,0.0,0.0,0.0,0.0
1583762893085846559,0.0,0.0,0.0,0.0,0.0,0.0
1583762893185755269,0.0,0.0,0.0,0.0,0.0,0.0
1583762893285803695,0.0,0.0,0.0,0.0,0.0,0.0
1583762893385705345,0.0,0.0,0.0,0.0,0.0,0.0
1583762893485836197,0.0,0.0,0.0,0.0,0.0,0.0
1583762893585664056,0.0,0.0,0.0,0.0,0.0,0.0
1583762893685865423,0.0,0.0,0.0,0.0,0.0,0.0
1583762893785721041,0.0,0.0,0.0,0.0,0.0,0.0
1583762893885922235,0.0,0.0,0.0,0.0,0.0,0.0
1583762893985727862,0.0,0.0,0.0,0.0,0.0,0.0
1583762894085820444,0.0,0.0,0.0,0.0,0.0,0.0
1583762894185745739,0.0,0.0,0.0,0.0,0.0,0.0
1583762894285913998,0.0,0.0,0.0,0.0,0.0,0.0
1583762894385723600,0.0,0.0,0.0,0.0,0.0,0.0
1583762894485808632,0.0,0.0,0.0,0.0,0.0,0.0
1583762894585689036,0.0,0.0,0.0,0.0,0.0,0.0
1583762894686258422,0.0,0.0,0.0,0.0,0.0,0.0
1583762894785709679,0.0,0.0,0.0,0.0,0.0,0.0
1583762894885888121,0.0,0.0,0.0,0.0,0.0,0.0
1583762894985825786,0.0,0.0,0.0,0.0,0.0,0.0
1583762895085925096,0.0,0.0,0.0,0.0,0.0,0.0
1583762895185825340,0.0,0.0,0.0,0.0,0.0,0.0
1583762895285913375,0.0,0.0,0.0,0.0,0.0,0.0
1583762895385767338,-0.2,0.0,0.0,0.0,0.0,0.0
1583762895485886415,-0.2,0.0,0.0,0.0,0.0,0.0
1583762895585707954,-0.2,0.0,0.0,0.0,0.0,0.0
1583762895685845559,-0.2,0.0,0.0,0.0,0.0,0.0
1583762895785743835,-0.2,0.0,0.0,0.0,0.0,0.0
1583762895886017975,-0.2,0.0,0.0,0.0,0.0,0.0
1583762895985980331,-0.2,0.0,0.0,0.0,0.0,0.0
1583762896086322365,-0.2,0.0,0.0,0.0,0.0,0.0
1583762896185792622,-0.2,0.0,0.0,0.0,0.0,0.0
1583762896286190384,-0.2,0.0,0.0,0.0,0.0,0.0
1583762896385716982,-0.2,0.0,0.0,0.0,0.0,0.0
1583762896485899027,-0.2,0.0,0.0,0.0,0.0,0.0
1583762896585859381,-0.2,0.0,0.0,0.0,0.0,0.0
1583762896685863397,-0.2,0.0,0.0,0.0,0.0,0.0
1583762896785760230,-0.2,0.0,0.0,0.0,0.0,0.0
1583762896885962221,-0.2,0.0,0.0,0.0,0.0,0.0
1583762896985734133,-0.2,0.0,0.0,0.0,0.0,0.0
1583762897085974449,-0.2,0.0,0.0,0.0,0.0,0.0
1583762897185745641,-0.2,0.0,0.0,0.0,0.0,0.0
1583762897285877733,-0.2,0.0,0.0,0.0,0.0,0.0
1583762897385823449,-0.2,0.0,0.0,0.0,0.0,0.0
1583762897485891055,-0.2,0.0,0.0,0.0,0.0,0.0
1583762897585726955,-0.2,0.0,0.0,0.0,0.0,0.0
1583762897685955053,-0.2,0.0,0.0,0.0,0.0,0.0
1583762897785767045,-0.2,0.0,0.0,0.0,0.0,0.0
1583762897885817284,-0.2,0.0,0.0,0.0,0.0,0.0
1583762897985721112,-0.2,0.0,0.0,0.0,0.0,0.0
1583762898085897760,-0.2,0.0,0.0,0.0,0.0,0.0
1583762898185781339,-0.2,0.0,0.0,0.0,0.0,0.0
1583762898286042397,-0.2,0.0,0.0,0.0,0.0,0.0
1583762898386492508,-0.2,0.0,0.0,0.0,0.0,0.0
1583762898486294405,0.0,0.0,0.0,0.0,0.0,0.0
1583762898585754913,0.0,0.0,0.0,0.0,0.0,0.0
1583762898685907753,0.0,0.0,0.0,0.0,0.0,0.0
1583762898785738208,0.0,0.0,0.0,0.0,0.0,0.0
1583762898885908381,0.0,0.0,0.0,0.0,0.0,0.0
1583762898985751450,0.0,0.0,0.0,0.0,0.0,0.0
1583762899085981724,0.0,0.0,0.0,0.0,0.0,0.0
1583762899185744389,0.0,0.0,0.0,0.0,0.0,0.0
1583762899285830440,0.0,0.0,0.0,0.0,0.0,0.0
1583762899385760181,0.0,0.0,0.0,0.0,0.0,0.0
1583762899485869719,0.0,0.0,0.0,0.0,0.0,0.0
1583762899585704348,0.0,0.0,0.0,0.0,0.0,0.0
1583762899685975425,0.0,0.0,0.0,0.0,0.0,0.0
1583762899785801282,0.0,0.0,0.0,0.0,0.0,0.0
1583762899885974515,0.0,0.0,0.0,0.0,0.0,0.0
1583762899985815979,0.0,0.0,0.0,0.0,0.0,0.0
1583762900085876785,0.0,0.0,0.0,0.0,0.0,0.0
1583762900185734290,0.0,0.0,0.0,0.0,0.0,0.0
1583762900285921585,0.0,0.0,0.0,0.0,0.0,0.0
1583762900385833547,0.0,0.0,0.0,0.0,0.0,0.0
1583762900486109976,0.0,0.0,0.0,0.0,0.0,0.0
1583762900585739394,0.0,0.0,0.0,0.0,0.0,0.0
1583762900686110842,0.0,0.0,0.0,0.0,0.0,0.0
1583762900785840304,0.0,0.0,0.0,0.0,0.0,0.0
1583762900886082585,0.0,0.0,0.0,0.0,0.0,0.0
1583762900985734047,0.0,0.0,0.0,0.0,0.0,0.0
1583762901086267236,0.0,0.0,0.0,0.0,0.0,0.0
1583762901185856211,0.0,0.0,0.0,0.0,0.0,0.0
1583762901286003520,0.0,0.0,0.0,0.0,0.0,0.0
1583762901385744054,0.0,0.0,0.0,0.0,0.0,0.0
1583762901486301880,0.0,0.0,0.0,0.0,0.0,0.0
1583762901585889418,0.0,0.0,0.0,0.0,0.0,0.0
1583762901686054910,0.0,0.0,0.0,0.0,0.0,0.0
1583762901785833143,0.0,0.0,0.0,0.0,0.0,0.0
1583762901886120709,0.0,0.0,0.0,0.0,0.0,0.0
1583762901985872235,0.0,0.0,0.0,0.0,0.0,0.0
1583762902085850402,0.0,0.0,0.0,0.0,0.0,0.0
1583762902185881644,0.0,0.0,0.0,0.0,0.0,0.0
1583762902286103168,0.0,0.0,0.0,0.0,0.0,0.0
1583762902385815541,0.0,0.0,0.0,0.0,0.0,0.0
1583762902486044693,0.0,0.0,0.0,0.0,0.0,0.0
1583762902585836246,0.0,0.0,0.0,0.0,0.0,0.0
1583762902686138684,0.0,0.0,0.0,0.0,0.0,0.0
1583762902785755219,0.0,0.0,0.0,0.0,0.0,0.0
1583762902885976615,0.0,0.0,0.0,0.0,0.0,0.0
1583762902985720949,0.0,0.0,0.0,0.0,0.0,0.0
1583762903086068727,0.0,0.0,0.0,0.0,0.0,0.0
1583762903185785445,0.0,0.0,0.0,0.0,0.0,0.0
1583762903286190479,0.0,0.0,0.0,0.0,0.0,0.0
1583762903385733780,0.0,0.0,0.0,0.0,0.0,0.0
1583762903486079766,0.0,0.0,0.0,0.0,0.0,0.0
1583762903585756370,0.0,0.0,0.0,0.0,0.0,0.0
1583762903686163254,0.0,0.0,0.0,0.0,0.0,0.0
1583762903785768629,0.0,0.0,0.0,0.0,0.0,0.0
1583762903886023911,0.0,0.0,0.0,0.0,0.0,0.0
1583762903985719949,0.0,0.0,0.0,0.0,0.0,0.0
1583762904086079802,0.0,0.0,0.0,0.0,0.0,0.0
1583762904185707158,0.0,0.0,0.0,0.0,0.0,0.0
1583762904286068345,0.0,0.0,0.0,0.0,0.0,0.0
1583762904385790070,0.0,0.0,0.0,0.0,0.0,0.0
1583762904486216598,0.0,0.0,0.0,0.0,0.0,0.0
1583762904585786298,0.0,0.0,0.0,0.0,0.0,0.0
1583762904691185809,0.0,0.0,0.0,0.0,0.0,0.0
1583762904785832329,0.0,0.0,0.0,0.0,0.0,0.0
1583762904886018293,0.0,0.0,0.0,0.0,0.0,0.0
1583762904985777159,0.0,0.0,0.0,0.0,0.0,0.0
1583762905086100292,0.0,0.0,0.0,0.0,0.0,0.0
1583762905185780014,0.0,0.0,0.0,0.0,0.0,0.0
1583762905286059836,0.0,0.0,0.0,0.0,0.0,0.0
1583762905385858606,0.0,0.0,0.0,0.0,0.0,0.0
1583762905486221718,0.0,0.0,0.0,0.0,0.0,0.0
1583762905585696833,0.0,0.0,0.0,0.0,0.0,0.0
1583762905685977067,0.0,0.0,0.0,0.0,0.0,0.0
1583762905785726378,0.0,0.0,0.0,0.0,0.0,0.0
1583762905886092647,0.0,0.0,0.0,0.0,0.0,0.0
1583762905985764069,0.0,0.0,0.0,0.0,0.0,0.0
1583762906085999949,0.0,0.0,0.0,0.0,0.0,0.0
1583762906185712937,0.0,0.0,0.0,0.0,0.0,0.0
1583762906286214711,0.0,0.0,0.0,0.0,0.0,0.0
1583762906385718124,0.0,0.0,0.0,0.0,0.0,0.0
1583762906486073856,0.0,0.0,0.0,0.0,0.0,0.0
1583762906585795578,0.0,0.0,0.0,0.0,0.0,0.0
1583762906686045908,0.0,0.0,0.0,0.0,0.0,0.0
1583762906785786893,0.0,0.0,0.0,0.0,0.0,0.0
1583762906885998729,0.0,0.0,0.0,0.0,0.0,0.0
1583762906985716827,0.0,0.0,0.0,0.0,0.0,0.0
1583762907086585292,0.0,0.0,0.0,0.0,0.0,0.0
1583762907185842032,0.0,0.0,0.0,0.0,0.0,0.0
1583762907286074171,0.0,0.0,0.0,0.0,0.0,0.0
1583762907385692283,0.0,0.0,0.0,0.0,0.0,0.0
1583762907486237023,0.0,0.0,0.0,0.0,0.0,0.0
1583762907585879280,-0.2,0.0,0.0,0.0,0.0,0.0
1583762907686045022,-0.2,0.0,0.0,0.0,0.0,0.0
1583762907785776349,-0.2,0.0,0.0,0.0,0.0,0.0
1583762907886087701,-0.2,0.0,0.0,0.0,0.0,0.0
1583762907985748718,-0.2,0.0,0.0,0.0,0.0,0.0
1583762908085914288,-0.2,0.0,0.0,0.0,0.0,0.0
1583762908185729643,-0.2,0.0,0.0,0.0,0.0,0.0
1583762908285941354,-0.2,0.0,0.0,0.0,0.0,0.0
1583762908385830227,-0.2,0.0,0.0,0.0,0.0,0.0
1583762908485886850,-0.2,0.0,0.0,0.0,0.0,0.0
1583762908585734828,-0.2,0.0,0.0,0.0,0.0,0.0
1583762908685898749,-0.2,0.0,0.0,0.0,0.0,0.0
1583762908785795837,-0.2,0.0,0.0,0.0,0.0,0.0
1583762908885971298,-0.2,0.0,0.0,0.0,0.0,0.0
1583762908985738765,-0.2,0.0,0.0,0.0,0.0,0.0
1583762909085898749,-0.2,0.0,0.0,0.0,0.0,0.0
1583762909185747860,-0.2,0.0,0.0,0.0,0.0,0.0
1583762909285951155,-0.2,0.0,0.0,0.0,0.0,0.0
1583762909385783341,-0.2,0.0,0.0,0.0,0.0,0.0
1583762909485885937,-0.2,0.0,0.0,0.0,0.0,0.0
1583762909585752359,-0.2,0.0,0.0,0.0,0.0,0.0
1583762909685914516,-0.2,0.0,0.0,0.0,0.0,0.0
1583762909785823614,-0.2,0.0,0.0,0.0,0.0,0.0
1583762909885933384,-0.2,0.0,0.0,0.0,0.0,0.0
1583762909985729201,-0.2,0.0,0.0,0.0,0.0,0.0
1583762910085912326,-0.2,0.0,0.0,0.0,0.0,0.0
1583762910185739622,-0.2,0.0,0.0,0.0,0.0,0.0
1583762910285919501,-0.2,0.0,0.0,0.0,0.0,0.0
1583762910385861508,-0.2,0.0,0.0,0.0,0.0,0.0
1583762910485944407,-0.2,0.0,0.0,0.0,0.0,0.0
1583762910664833704,0.0,0.0,0.0,0.0,0.0,0.0
