%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1583762851049389394,459,1583762846533629114,imu,-0.018920911476,-0.00408935826272,-0.000122070399811,0.999817609787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0351562611759,0.0,0.00390625139698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1583762851049400919,460,1583762846592629114,imu,-0.0188598763198,-0.00408935826272,-0.000122070399811,0.999817609787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0351562611759,0.0,0.00390625139698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1583762851049416927,461,1583762846632629114,imu,-0.0188598763198,-0.00408935826272,-0.000122070399811,0.999817609787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0273437593132,0.0,0.00390625139698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1583762851049432654,462,1583762846693629114,imu,-0.0188598763198,-0.00408935826272,-0.000183105599717,0.999817609787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0273437593132,0.0,0.00390625139698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1583762851049454120,463,1583762846733629114,imu,-0.0188598763198,-0.00408935826272,-0.000183105599717,0.999817609787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0156250055879,0.0,0.00390625139698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1583762851049474397,464,1583762846793629114,imu,-0.0188598763198,-0.00415039341897,-0.000122070399811,0.999817609787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0156250055879,0.0,0.00390625139698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1583762851049483327,465,1583762846833629114,imu,-0.0188598763198,-0.00415039341897,-0.000122070399811,0.999817609787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00781250279397,-0.0390625149012,0.00390625139698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1583762851049497692,466,1583762846893629114,imu,-0.0188598763198,-0.00421142857522,-0.000732422398869,0.999817609787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00781250279397,-0.0390625149012,0.00390625139698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1583762851049523225,467,1583762846933629114,imu,-0.0188598763198,-0.00421142857522,-0.000732422398869,0.999817609787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0468750149012,0.191406324506,0.00390625139698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1583762851049546335,468,1583762846992629114,imu,-0.0187378060073,-0.00415039341897,-0.000915527984034,0.999817609787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0468750149012,0.191406324506,0.00390625139698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1583762851049558771,469,1583762847032629114,imu,-0.0187378060073,-0.00415039341897,-0.000915527984034,0.999817609787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0546875186265,0.0156250055879,-0.00390625139698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
