%time,field.data
1583762912819686007,0
1583762912918427866,0
1583762913023607427,0
1583762913117337044,0
1583762913218588689,0
1583762913319926436,0
1583762913420435084,0
1583762913517698211,0
1583762913624128483,0
1583762913718371018,0
1583762913817436937,0
1583762913921887364,0
1583762914017572388,0
1583762914119868816,0
1583762914223003451,0
1583762914317301872,0
1583762914417769411,0
1583762914521947097,0
1583762914617985605,0
1583762914718493079,0
1583762914823233430,0
1583762914920299964,0
1583762915019865485,0
1583762915120287665,0
1583762915218033760,0
1583762915317422702,0
1583762915451953411,0
1583762915517425386,0
1583762915619875633,0
1583762915722562169,0
1583762915817609401,0
1583762915917562638,0
1583762916022151224,0
1583762916119356829,0
1583762916227735142,0
