%time,field.linear.x,field.linear.y,field.linear.z,field.angular.x,field.angular.y,field.angular.z
1583763105358334225,-0.2,0.0,0.0,0.0,0.0,0.0
1583763105458382601,-0.2,0.0,0.0,0.0,0.0,0.0
1583763105558355881,-0.2,0.0,0.0,0.0,0.0,0.0
1583763105658445195,-0.2,0.0,0.0,0.0,0.0,0.0
1583763105758286159,-0.2,0.0,0.0,0.0,0.0,0.0
1583763105858430710,-0.2,0.0,0.0,0.0,0.0,0.0
1583763105958256145,-0.2,0.0,0.0,0.0,0.0,0.0
1583763106058426281,-0.2,0.0,0.0,0.0,0.0,0.0
1583763106158288791,-0.2,0.0,0.0,0.0,0.0,0.0
1583763106258386766,-0.2,0.0,0.0,0.0,0.0,0.0
1583763106358272786,-0.2,0.0,0.0,0.0,0.0,0.0
1583763106458397779,-0.2,0.0,0.0,0.0,0.0,0.0
1583763106558274171,-0.2,0.0,0.0,0.0,0.0,0.0
1583763106658516119,-0.2,0.0,0.0,0.0,0.0,0.0
1583763106758214433,-0.2,0.0,0.0,0.0,0.0,0.0
1583763106858532153,-0.2,0.0,0.0,0.0,0.0,0.0
1583763106958325213,-0.2,0.0,0.0,0.0,0.0,0.0
1583763107058529020,-0.2,0.0,0.0,0.0,0.0,0.0
1583763107158351050,-0.2,0.0,0.0,0.0,0.0,0.0
1583763107258461180,-0.2,0.0,0.0,0.0,0.0,0.0
1583763107358465614,0.0,0.0,0.0,0.0,0.0,0.0
1583763107458403496,0.0,0.0,0.0,0.0,0.0,0.0
1583763107558276840,0.0,0.0,0.0,0.0,0.0,0.0
1583763107658407450,0.0,0.0,0.0,0.0,0.0,0.0
1583763107758220032,0.0,0.0,0.0,0.0,0.0,0.0
1583763107858442102,0.0,0.0,0.0,0.0,0.0,0.0
1583763107958338656,0.0,0.0,0.0,0.0,0.0,0.0
1583763108058396358,0.0,0.0,0.0,0.0,0.0,0.0
1583763108158243915,0.0,0.0,0.0,0.0,0.0,0.0
1583763108258475465,0.0,0.0,0.0,0.0,0.0,0.0
1583763108358194207,0.0,0.0,0.0,0.0,0.0,0.0
1583763108458420112,0.0,0.0,0.0,0.0,0.0,0.0
1583763108558305250,0.0,0.0,0.0,0.0,0.0,0.0
1583763108658498983,0.0,0.0,0.0,0.0,0.0,0.0
1583763108758250229,0.0,0.0,0.0,0.0,0.0,0.0
1583763108858397693,0.0,0.0,0.0,0.0,0.0,0.0
1583763108958356623,0.0,0.0,0.0,0.0,0.0,0.0
1583763109058442932,0.0,0.0,0.0,0.0,0.0,0.0
1583763109158376686,0.0,0.0,0.0,0.0,0.0,0.0
1583763109258384301,0.0,0.0,0.0,0.0,0.0,0.0
1583763109358411538,0.0,0.0,0.0,0.0,0.0,0.0
1583763109458393210,0.0,0.0,0.0,0.0,0.0,0.0
1583763109558295711,0.0,0.0,0.0,0.0,0.0,0.0
1583763109658402708,0.0,0.0,0.0,0.0,0.0,0.0
1583763109758442475,0.0,0.0,0.0,0.0,0.0,0.0
1583763109858471945,0.0,0.0,0.0,0.0,0.0,0.0
1583763109958440794,0.0,0.0,0.0,0.0,0.0,0.0
1583763110058443762,0.0,0.0,0.0,0.0,0.0,0.0
1583763110158304490,0.0,0.0,0.0,0.0,0.0,0.0
1583763110258403189,0.0,0.0,0.0,0.0,0.0,0.0
1583763110358441109,0.0,0.0,0.0,0.0,0.0,0.0
1583763110458368886,0.0,0.0,0.0,0.0,0.0,0.0
1583763110558428441,0.0,0.0,0.0,0.0,0.0,0.0
1583763110658427364,0.0,0.0,0.0,0.0,0.0,0.0
1583763110758276976,0.0,0.0,0.0,0.0,0.0,0.0
1583763110858355824,0.0,0.0,0.0,0.0,0.0,0.0
1583763110958292586,0.0,0.0,0.0,0.0,0.0,0.0
1583763111058408173,0.0,0.0,0.0,0.0,0.0,0.0
1583763111158991908,0.0,0.0,0.0,0.0,0.0,0.0
1583763111258519356,0.0,0.0,0.0,0.0,0.0,0.0
1583763111358318766,0.0,0.0,0.0,0.0,0.0,0.0
1583763111458398115,0.0,0.0,0.0,0.0,0.0,0.0
1583763111558270112,0.0,0.0,0.0,0.0,0.0,0.0
1583763111658463666,0.0,0.0,0.0,0.0,0.0,0.0
1583763111758267491,0.0,0.0,0.0,0.0,0.0,0.0
1583763111858379961,0.0,0.0,0.0,0.0,0.0,0.0
1583763111958618295,0.0,0.0,0.0,0.0,0.0,0.0
1583763112058418141,0.0,0.0,0.0,0.0,0.0,0.0
1583763112158309698,0.0,0.0,0.0,0.0,0.0,0.0
1583763112258374416,0.0,0.0,0.0,0.0,0.0,0.0
1583763112358390849,0.0,0.0,0.0,0.0,0.0,0.0
1583763112458477286,0.0,0.0,0.0,0.0,0.0,0.0
1583763112558427058,0.0,0.0,0.0,0.0,0.0,0.0
1583763112658336670,0.0,0.0,0.0,0.0,0.0,0.0
1583763112758334789,0.0,0.0,0.0,0.0,0.0,0.0
1583763112858378426,0.0,0.0,0.0,0.0,0.0,0.0
1583763112958248363,0.0,0.0,0.0,0.0,0.0,0.0
1583763113058394400,0.0,0.0,0.0,0.0,0.0,0.0
1583763113158370651,0.0,0.0,0.0,0.0,0.0,0.0
1583763113258459530,0.0,0.0,0.0,0.0,0.0,0.0
1583763113358228010,0.0,0.0,0.0,0.0,0.0,0.0
1583763113458416267,0.0,0.0,0.0,0.0,0.0,0.0
1583763113558575746,0.0,0.0,0.0,0.0,0.0,0.0
1583763113658560661,0.0,0.0,0.0,0.0,0.0,0.0
1583763113758465923,0.0,0.0,0.0,0.0,0.0,0.0
1583763113858462975,0.0,0.0,0.0,0.0,0.0,0.0
1583763113958269972,0.0,0.0,0.0,0.0,0.0,0.0
1583763114058485871,0.0,0.0,0.0,0.0,0.0,0.0
1583763114158400297,0.0,0.0,0.0,0.0,0.0,0.0
1583763114258498494,0.0,0.0,0.0,0.0,0.0,0.0
1583763114358344549,0.0,0.0,0.0,0.0,0.0,0.0
1583763114458416785,0.0,0.0,0.0,0.0,0.0,0.0
1583763114558359852,0.0,0.0,0.0,0.0,0.0,0.0
1583763114658443869,0.0,0.0,0.0,0.0,0.0,0.0
1583763114758409416,0.0,0.0,0.0,0.0,0.0,0.0
1583763114858452006,0.0,0.0,0.0,0.0,0.0,0.0
1583763114958847217,0.0,0.0,0.0,0.0,0.0,0.0
1583763115058472649,0.0,0.0,0.0,0.0,0.0,0.0
1583763115158427064,0.0,0.0,0.0,0.0,0.0,0.0
1583763115258747481,0.0,0.0,0.0,0.0,0.0,0.0
1583763115358428194,0.0,0.0,0.0,0.0,0.0,0.0
1583763115458514689,0.0,0.0,0.0,0.0,0.0,0.0
1583763115558348983,0.0,0.0,0.0,0.0,0.0,0.0
1583763115658395380,0.0,0.0,0.0,0.0,0.0,0.0
1583763115758346697,0.0,0.0,0.0,0.0,0.0,0.0
1583763115858347005,0.0,0.0,0.0,0.0,0.0,0.0
1583763115958347745,0.0,0.0,0.0,0.0,0.0,0.0
1583763116058490698,0.0,0.0,0.0,0.0,0.0,0.0
1583763116158431967,0.0,0.0,0.0,0.0,0.0,0.0
1583763116258392252,0.0,0.0,0.0,0.0,0.0,0.0
1583763116358366117,0.0,0.0,0.0,0.0,0.0,0.0
1583763116458458272,-0.2,0.0,0.0,0.0,0.0,0.0
1583763116558245549,-0.2,0.0,0.0,0.0,0.0,0.0
1583763116658419929,-0.2,0.0,0.0,0.0,0.0,0.0
1583763116758290542,-0.2,0.0,0.0,0.0,0.0,0.0
1583763116858379412,-0.2,0.0,0.0,0.0,0.0,0.0
1583763116958243624,-0.2,0.0,0.0,0.0,0.0,0.0
1583763117058485105,-0.2,0.0,0.0,0.0,0.0,0.0
1583763117158201663,-0.2,0.0,0.0,0.0,0.0,0.0
1583763117258471571,-0.2,0.0,0.0,0.0,0.0,0.0
1583763117358244227,-0.2,0.0,0.0,0.0,0.0,0.0
1583763117458427650,-0.2,0.0,0.0,0.0,0.0,0.0
1583763117558391899,-0.2,0.0,0.0,0.0,0.0,0.0
1583763117658437348,-0.2,0.0,0.0,0.0,0.0,0.0
1583763117758240109,-0.2,0.0,0.0,0.0,0.0,0.0
1583763117858463536,-0.2,0.0,0.0,0.0,0.0,0.0
1583763117958314407,-0.2,0.0,0.0,0.0,0.0,0.0
1583763118058448308,-0.2,0.0,0.0,0.0,0.0,0.0
1583763118158267056,-0.2,0.0,0.0,0.0,0.0,0.0
1583763118258433025,-0.2,0.0,0.0,0.0,0.0,0.0
1583763118358242331,-0.2,0.0,0.0,0.0,0.0,0.0
1583763118458468541,-0.2,0.0,0.0,0.0,0.0,0.0
1583763118558280129,-0.2,0.0,0.0,0.0,0.0,0.0
1583763118658430108,-0.2,0.0,0.0,0.0,0.0,0.0
1583763118758246506,-0.2,0.0,0.0,0.0,0.0,0.0
1583763118858482155,-0.2,0.0,0.0,0.0,0.0,0.0
1583763118958215430,-0.2,0.0,0.0,0.0,0.0,0.0
1583763119058509481,-0.2,0.0,0.0,0.0,0.0,0.0
1583763119158229179,-0.2,0.0,0.0,0.0,0.0,0.0
1583763119258419610,-0.2,0.0,0.0,0.0,0.0,0.0
1583763119358308568,-0.2,0.0,0.0,0.0,0.0,0.0
1583763119458380628,-0.2,0.0,0.0,0.0,0.0,0.0
1583763119695099972,0.0,0.0,0.0,0.0,0.0,0.0
