%time,field.transforms0.header.seq,field.transforms0.header.stamp,field.transforms0.header.frame_id,field.transforms0.child_frame_id,field.transforms0.transform.translation.x,field.transforms0.transform.translation.y,field.transforms0.transform.translation.z,field.transforms0.transform.rotation.x,field.transforms0.transform.rotation.y,field.transforms0.transform.rotation.z,field.transforms0.transform.rotation.w
1583763060897771372,0,1583763060896178970,chassis,left_wheel,0.0,0.195,-0.09,0.142011914172,0.692412054255,0.692963660186,-0.142125047116,0,1583763060896178970,chassis,right_wheel,0.0,-0.225,-0.09,0.164885477995,0.687324243564,0.68787179632,-0.165016833027
1583763060921200785,0,1583763060845771138,vo,base_link,0.986673330905,0.101442626238,0.0,0.0,0.0,-0.00409577033955,0.999991612297
1583763060939764878,0,1583763060863934999,odom,base_link,0.995795425157,0.00196738407033,0.0,0.00291101788165,-0.0267355481309,-0.000818021977078,0.999637968107
1583763060998089320,0,1583763060996190700,odom,base_link,1.02417482995,0.00903984596681,0.0,0.0,0.0,0.00472172502464,0.999988852594
1583763060998705770,0,1583763060996190700,chassis,left_wheel,0.0,0.195,-0.09,0.25910161341,0.657623137194,0.658147028741,-0.259308025164,0,1583763060996190700,chassis,right_wheel,0.0,-0.225,-0.09,0.280705101268,0.648695986396,0.649212766182,-0.280928723312
1583763061019896542,0,1583763060945901450,vo,base_link,1.00709288005,0.102898235024,0.0,0.0,0.0,-0.00487376864999,0.999988123119
1583763061051881749,0,1583763060963934999,odom,base_link,1.01728259104,0.00192873076451,0.0,0.00303365743375,-0.0260036971449,-0.00100114195445,0.999656742273
1583763061096596873,0,1583763061096193855,odom,base_link,1.04565669903,0.0092426457289,0.0,0.0,0.0,0.00471846771717,0.999988867969
1583763061097417094,0,1583763061096193855,chassis,left_wheel,0.0,0.195,-0.09,0.368416254906,0.60321745645,0.603698006036,-0.368709751517,0,1583763061096193855,chassis,right_wheel,0.0,-0.225,-0.09,0.388147492423,0.590714280148,0.591184869153,-0.388456707806
1583763061124469772,0,1583763061046109339,vo,base_link,1.02766850545,0.10442290916,0.0,0.0,0.0,-0.00445117752206,0.99999009346
1583763061139165133,0,1583763061064934999,odom,base_link,1.03898021774,0.00188160559447,0.0,0.00321733155645,-0.025026323335,-0.00100109941254,0.999681114015
1583763061198337314,0,1583763061196189513,odom,base_link,1.06717242393,0.0094471862906,0.0,0.0,0.0,0.00478777159959,0.999988538556
1583763061198652575,0,1583763061196189513,chassis,left_wheel,0.0,0.195,-0.09,0.466746068302,0.530801228681,0.531224088312,-0.467117898771,0,1583763061196189513,chassis,right_wheel,0.0,-0.225,-0.09,0.484280704149,0.514853412374,0.515263567272,-0.484666503482
1583763061216918472,0,1583763061146261241,vo,base_link,1.04703454372,0.0965187007849,0.0,0.0,0.0,-0.00557925995717,0.999984435808
1583763061241908698,0,1583763061164934999,odom,base_link,1.06048670577,0.00183536962333,0.0,0.00364519147954,-0.0242336090994,-0.00112318309942,0.999699046328
1583763061297042329,0,1583763061296191953,odom,base_link,1.08864324631,0.0096519555902,0.0,0.0,0.0,0.00474899936794,0.999988723439
1583763061297283937,0,1583763061296191953,chassis,left_wheel,0.0,0.195,-0.09,-0.551151284021,-0.442531466415,-0.442884006466,0.551590355401,0,1583763061296191953,chassis,right_wheel,0.0,-0.225,-0.09,-0.565563780635,-0.423956892477,-0.424294635205,0.566014333645
1583763061322222051,0,1583763061246649989,vo,base_link,1.06791799078,0.104112095578,0.0,0.0,0.0,-0.00558000821798,0.999984431633
1583763061358776710,0,1583763061263934999,odom,base_link,1.08175769753,0.00178467897592,0.0,0.0038289683832,-0.0233796895942,-0.00148941352818,0.99971821568
1583763061397946237,0,1583763061396164960,odom,base_link,1.11010714034,0.00985693568646,0.0,0.0,0.0,0.0048006697592,0.999988476719
1583763061398544401,0,1583763061396164960,chassis,left_wheel,0.0,0.195,-0.09,-0.618974595021,-0.341280364749,-0.341552243714,0.619467697438,0,1583763061396164960,chassis,right_wheel,0.0,-0.225,-0.09,-0.630098195662,-0.320278161085,-0.320533308771,0.630600159629
1583763061417369616,0,1583763061347031301,vo,base_link,1.08761782486,0.108389497857,0.0,0.0,0.0,-0.00605354428532,0.999981677133
1583763061453501642,0,1583763061363934999,odom,base_link,1.1032284526,0.0017164553355,0.0,0.00413457107622,-0.0225244268562,-0.00161140733853,0.999736444711
1583763061496912293,0,1583763061496183654,odom,base_link,1.13163116688,0.0100639439314,0.0,0.0,0.0,0.0048165393929,0.999988400407
1583763061497243141,0,1583763061496183654,chassis,left_wheel,0.0,0.195,-0.09,-0.668537516418,-0.229476416624,-0.229659227642,0.66907010284,0,1583763061496183654,chassis,right_wheel,0.0,-0.225,-0.09,-0.675897358062,-0.206796029967,-0.20696077279,0.676435807658
1583763061517861425,0,1583763061447420729,vo,base_link,1.10825459188,0.106308667519,0.0,0.0,0.0,-0.00650662844079,0.999978831669
1583763061551821636,0,1583763061464934999,odom,base_link,1.12494831788,0.00164329237202,0.0,0.00468459770641,-0.0216096745742,-0.00185556729524,0.999753786379
1583763061597801035,0,1583763061596197196,odom,base_link,1.15310650379,0.0102695918469,0.0,0.0,0.0,0.00475913548199,0.999988675251
